task_fig2a.time/60,task_fig2a.MAPK_PP,task_fig2a.MAPK
0.0,0.0,300.0
0.15,0.10530115108573457,298.22710166938595
0.3,0.3349209177416243,296.7425755833176
0.45,0.7152701026358644,295.01209280250674
0.6,1.385839402265751,292.589711727319
0.75,2.565562314062455,289.0756355044945
0.9,4.52892021476045,284.1212115575729
1.05,7.569002280185371,277.4537065567812
1.2,11.964172696605136,268.8861468019668
1.35,17.96098382188779,258.3008811916314
1.5,25.766290338483675,245.62841151516147
1.65,35.542369247002355,230.8354986538634
1.8,47.406178009597525,213.9208866375314
1.95,61.432799729903635,194.9154527370839
2.1,77.66079173266523,173.88642063695877
2.25,96.09702524591994,150.9479204736002
2.4,116.71929311523998,126.2834767397324
2.55,139.47483369429273,100.19517086506298
2.7,164.27084461056413,73.2185223798486
2.85,190.94397031384952,46.42892377790455
3.0,219.1594313464375,22.320878632401797
3.15,248.01213333087273,6.432112957006978
3.3,274.6529694806348,1.6269595029008757
3.45,292.36795343763134,0.6775247202799187
3.6,297.6583422953716,0.2426072605455089
3.75,298.4074541379279,0.130660157552298
3.9,298.53549442486684,0.11004506438751636
4.05,298.5915189533014,0.10237163994882488
4.2,298.63442163579697,0.09689120518351065
4.35,298.67063931151523,0.0923788188903643
4.5,298.70133496496646,0.08861824623123787
4.65,298.72711875526386,0.08550333118653913
4.8,298.7485156734256,0.08294834730928793
4.95,298.76601480628995,0.08087859435275926
5.1,298.7800859182605,0.07922658083258206
5.25,298.7911765135756,0.07793160214458938
5.4,298.79970789652907,0.07693903139550955
5.55,298.80606725000325,0.07620026015091479
5.7,298.81059740850367,0.07567340330406484
5.85,298.8135928005715,0.07532316421126833
6.0,298.81529885477556,0.07512053398008708
6.15,298.81591462035016,0.07504227852741234
6.3,298.81559804456526,0.07507012693453186
6.45,298.81447177037785,0.07519002566704432
6.6,298.8126289379616,0.0753914108830674
6.75,298.81013848052294,0.07566655633629703
6.9,298.8070495402037,0.07601005531425233
7.05,298.8033951417523,0.07641838906001863
7.2,298.79919511928244,0.07688958971548462
7.35,298.7944584516825,0.0774229874129436
7.5,298.78918505884894,0.07801900902188719
7.65,298.78336675906263,0.07867900196667375
7.8,298.77698901268286,0.0794051812785488
7.95,298.77003167361454,0.08020053320326823
8.1,298.76246880267524,0.0810687247232891
8.25,298.75426975023976,0.08201412631912094
8.4,298.7453991618984,0.08304177106360924
8.55,298.7358173492583,0.08415735714232124
8.7,298.72548036303186,0.0853672719871756
8.85,298.7143397584247,0.0866786093861453
9.0,298.7023428276615,0.08809921877496112
9.15,298.6894322935259,0.08963773815338781
9.3,298.6755463144608,0.09130367723073887
9.45,298.6606180773203,0.09310746991887804
9.6,298.64457561878424,0.0950605779050331
9.75,298.6273412807572,0.09717559695425536
9.9,298.60883128256745,0.09946636881560049
10.05,298.58895527825865,0.10194812747838623
10.2,298.5676157607143,0.10463764934698049
10.35,298.5447073195177,0.10755345391211565
10.5,298.52011565808004,0.110716014207848
10.65,298.4937166978076,0.11414801122148528
10.8,298.4653755875843,0.1178746057938619
10.95,298.43494552840883,0.12192377263839932
11.1,298.4022662774636,0.12632667136805315
11.25,298.3671622541145,0.13111809959658843
11.4,298.3294407666272,0.13633701524580233
11.55,298.28888996645264,0.14202711576787175
11.7,298.2452766880301,0.14823753141299623
11.85,298.1983434149255,0.1550235628812599
12.0,298.14780418410595,0.16244771027744012
12.15,298.09334083878696,0.1705807889654762
12.3,298.03459810207556,0.17950345455661249
12.45,297.97117992706694,0.18930765473740954
12.6,297.9026432116791,0.20009817347279632
12.75,297.8284875794509,0.2119950845742271
12.9,297.7481455255247,0.22513660267819016
13.05,297.6609744010384,0.239682884311605
13.2,297.56624621304724,0.25581913016964025
13.35,297.4631310382683,0.27376067760744616
13.5,297.3506752769866,0.29375906808183383
13.65,297.22776892461604,0.31611089235083023
13.8,297.09313882569586,0.3411641913953151
13.95,296.9453206063324,0.3693282498881048
14.1,296.78262459059385,0.40108884668831024
14.25,296.60306118295495,0.4370337178413278
14.4,296.404273651534,0.47785363660033076
14.55,296.18352418744087,0.5243766765303002
14.7,295.93765437072204,0.5776267738947455
14.85,295.662826740752,0.6388136771941576
15.0,295.3545836262762,0.709419136649523
15.15,295.0077424383202,0.7912716259277632
15.3,294.61593714127116,0.8865508937307378
15.45,294.1719410160064,0.9980099987230862
15.6,293.66702356551286,1.1289449557615219
15.75,293.091142771411,1.2834961024922364
15.9,292.43243863996554,1.4666719415721818
16.05,291.6773995323313,1.6846706859186729
16.2,290.81051890321993,1.9450609785814483
16.35,289.8145216123596,2.2570276723759393
16.5,288.6705028962417,2.6316090486871015
16.65,287.3585047643616,3.0819359318379975
16.8,285.8582706718439,3.6232535410424958
16.95,284.1503902120938,4.2728030534175865
17.1,282.2178205181495,5.049370182305042
17.25,280.0476312600407,5.972300140419597
17.4,277.632724896834,7.060040530402277
17.55,274.9732882374745,8.328223592444376
17.7,272.07763018199626,9.78754362690814
17.85,268.96205679396775,11.441964476985444
18.0,265.6496409303676,13.287831168663688
18.15,262.16803760348984,15.314247158802447
18.3,258.54679417379623,17.504694521878687
18.45,254.8145295400251,19.83947500217761
18.6,250.99699170159357,22.298097627239226
18.75,247.11585079449222,24.86130909268085
18.9,243.18836198206523,27.512290269018543
19.05,239.2276293386301,30.23714753767395
19.2,235.24317353504142,33.02490630783001
19.35,231.24162329853948,35.867204803939686
19.5,227.22738506619567,38.75786255244703
19.65,223.20320423242654,41.69243566669265
19.8,219.17066946348774,44.66777683119447
19.95,215.13063359189906,47.68163002285995
20.1,211.08357071316598,50.7322650161547
20.25,207.0298676275108,53.81816715148099
20.4,202.97005950814847,56.93776959581492
20.55,198.9049509057332,60.08931052471947
20.7,194.83565867754047,63.27077409413409
20.85,190.76358277348507,66.47991052109383
21.0,186.6903235458325,69.71431856089076
21.15,182.61758680326574,72.97154447172437
21.3,178.547097853912,76.24917332980277
21.45,174.48053720067617,79.5448982757058
21.6,170.4195023195988,82.8565618169816
21.75,166.36549187112658,86.1821726579538
21.9,162.31990681392722,89.51990393658951
22.05,158.28406268081,92.8680790629326
22.2,154.2592080470841,96.22515065358269
22.35,150.2465458929365,99.58967628668063
22.5,146.2472557090952,102.96029352194114
22.65,142.26251512054796,106.3356956075021
22.8,138.29352058719147,109.71460841993128
22.95,134.34150710465528,113.09576876020147
23.1,130.4077672641241,116.47790358520103
23.25,126.49366969652262,119.85971021973647
23.4,122.60067752734248,123.23983683062745
23.55,118.73036738366703,126.61686249117027
23.7,114.88444920586511,129.98927663817264
23.85,111.06478743805579,133.35545708059487
24.0,107.27342408555558,136.7136460936761
24.15,103.51260412684832,140.0619239498667
24.3,99.78480377597988,143.39817919709355
24.45,96.09276211306376,146.72007495850482
24.6,92.43951671260032,150.02501036158853
24.75,88.8284439056163,153.3100761415847
24.9,85.26330436080221,156.57200327575072
25.05,81.74829464396939,159.8071034317534
25.2,78.28810532123991,163.0112000446402
25.35,74.88798677066984,166.1795478043241
25.5,71.55382295938956,169.30673931396262
25.65,68.29221399045166,172.3865966001175
25.8,65.11056760263155,175.41204594444105
25.95,62.01720000247134,178.37497289885985
26.1,59.0214455247498,181.2660559922027
26.25,56.1337741397958,184.0745771415321
26.4,53.365914550025856,186.78820873867718
26.55,50.73098043332069,189.39277597922012
26.7,48.243595006748,191.8719975123393
26.85,45.920008017906845,194.2072096849335
27.0,43.778197700724654,196.3770836177524
27.15,41.837949615426545,198.35734917468204
27.3,40.120903459456606,200.12054827637303
27.45,38.65055855971802,201.63584724771306
27.6,37.45223394106602,202.8689439187082
27.75,36.5529840928178,203.78210435875866
27.9,35.98146904366247,204.33438048621875
28.05,35.767789542508034,204.48203630551384
28.2,35.94329426825755,204.17920522397569
28.35,36.54036463206527,203.3787745564835
28.5,37.5921703945458,202.03347202828743
28.65,39.13237664462213,200.09709517815327
28.8,41.19479001592332,197.52580265933267
28.95,43.81291573723275,194.2793884222627
29.1,47.01940688303034,190.32247467045494
29.25,50.845414443000415,185.62555917230685
29.4,55.31987418581484,180.16588846850473
29.55,60.46876973881957,173.92816629794595
29.7,66.31441528339269,166.90513982210976
29.85,72.87480548427526,159.09812207487985
30.0,80.16307051059262,150.51752945754944
30.15,88.18704602498654,141.18355574262569
30.3,96.94893850928429,131.12713345300276
30.45,106.44507526004217,120.39141978234923
30.6,116.66568766282468,109.03413078173924
30.75,127.59465661565388,97.13127921269131
30.9,139.20909962531832,84.78325696617199
31.05,151.47872224727556,72.12460108252463
31.2,164.3644069445875,59.341572324094145
31.35,177.81562575167516,46.70040303976767
31.5,191.76546183640983,34.59353928508959
31.65,206.12046018163656,23.605547634473062
31.8,220.74073028742228,14.541326747925199
31.95,235.40350360414317,8.19570896964837
32.1,249.75336745720162,4.66396504991401
32.25,263.2563818757479,3.0426655393391324
32.4,275.1650687098721,2.2674088816885836
32.55,284.56354900065503,1.739074705821321
32.7,290.7799443640865,1.266850466598741
32.85,294.09825019437824,0.8837072943287547
33.0,295.5964536480263,0.643940828253487
33.15,296.22196187594665,0.522887913391625
33.3,296.47755628575163,0.4687026948523048
33.45,296.5805634971912,0.44596135406855664
33.6,296.61867725047676,0.43728774307471946
33.75,296.6264911886508,0.43523601537555456
33.9,296.6175063988239,0.4367988916649884
34.05,296.59691569645094,0.4408128172580458
34.2,296.56662123090365,0.4468561219554791
34.35,296.5271956942478,0.45481291108847827
34.5,296.4786187914659,0.4647064357167828
34.65,296.4205799368092,0.476631389943649
34.8,296.3525827289407,0.49073080104461286
34.95,296.27395947530135,0.5071944188054428
35.1,296.183889014315,0.526256529705665
35.25,296.0813867376981,0.5482005170462583
35.4,295.9652813088012,0.5733674557135017
35.55,295.8341890946276,0.6021657570035207
35.7,295.6864731160735,0.635086491657408
35.85,295.5202063775542,0.6727182706933706
36.0,295.33313257906974,0.7157636337086277
36.15,295.12260755977934,0.7650635521905012
36.3,294.885520640034,0.8216317960144218
36.45,294.6182108608313,0.8866935854608742
36.6,294.3163814510903,0.961726785885115
36.75,293.9749959255058,1.0485153478311684
36.9,293.58814569704003,1.1492253632419795
37.05,293.1489040635064,1.2664993734374461
37.2,292.649184796815,1.4035564244528
37.35,292.0796012743015,1.564302573010798
37.5,291.4293205933815,1.7534789180771981
37.65,290.68594627921414,1.9768606590973643
37.8,289.83548698812837,2.2414721438420337
37.95,288.86242921400935,2.555762242728701
38.1,287.74989955721793,2.9297383591896184
38.25,286.4800366129711,3.37513042318858
38.4,285.03465283957263,3.9055700933823787
38.55,283.39620831052184,4.5365420116826645
38.7,281.54903558121487,5.284799459811896
38.85,279.48030900338097,6.167636564734433
39.0,277.182006027049,7.2021182312828245
39.15,274.6523655763051,8.403355767897073
39.3,271.89573087732725,9.782503782077388
39.45,268.92363930796364,11.345754289494108
39.6,265.7543273542942,13.092992175088801
39.75,262.410350457979,15.017244170081412
39.9,258.91744839677074,17.106263866620733
40.05,255.30194892371378,19.343700103365762
40.2,251.5887458354112,21.71127367353851
40.35,247.79999085519202,24.190693672832744
40.5,243.95428079885136,26.765006543387425
40.65,240.06655538983682,29.419452944762977
40.8,236.14835003658965,32.14174448124241
40.95,232.20825759495753,34.922028274477405
41.1,228.25245703990902,37.7526390749093
41.25,224.28523042228116,40.62777329910325
41.4,220.30937273006137,43.5431718248549
41.55,216.3265573494152,46.49581167564447
41.7,212.33763033177524,49.48363397713137
41.85,208.34286602518978,52.5052911060902
42.0,204.34220049326066,55.55990292337616
42.15,200.33544866404844,58.64682100886051
42.3,196.3224994124176,61.765410787496656
42.45,192.30349193419187,64.9148497128144
42.6,188.27894043840436,68.09398116898696
42.75,184.2497606753337,71.30127344554805
42.9,180.21724780329194,74.53483557330232
43.05,176.18300119457808,77.79249465323177
43.2,172.14881724632926,81.07190917504528
43.35,168.11658682591388,84.3706805595878
43.5,164.0882106622338,87.68644661264581
43.65,160.06554172655913,91.0169453583332
43.8,156.05035379978105,94.36005069500146
43.95,152.04433181390533,97.71378402933767
44.1,148.04907801854813,101.07630816332829
44.25,144.06612798372095,104.44591027529673
44.4,140.09697231637438,107.82097848653059
44.55,136.14308092982742,111.19997564814004
44.7,132.20592820543948,114.58141217273256
44.85,128.28701798284993,117.96381919328256
45.0,124.38790817318117,121.34572229000409
45.15,120.5102349250612,124.7256159244502
45.3,116.65573674010395,128.10193810397044
45.45,112.8262790590951,131.47304466911075
45.6,109.02387980943716,134.83718264052953
45.75,105.25073637356176,138.19246204987672
45.9,101.50925469980776,141.53682536863894
46.05,97.80208109788424,144.8680137911625
46.2,94.13213742462685,148.1835294205707
46.35,90.50266028879956,151.48059242620977
46.5,86.91724489000988,154.75609219740286
46.65,83.37989448252732,158.00653093516513
46.8,79.8950759573174,161.2279586228116
46.95,76.46778251828604,164.41589751810434
47.1,73.1036038738882,167.56525487572407
47.25,69.8088048639142,170.6702216188379
47.4,66.59041305903062,173.72415479950334
47.55,63.45631538731978,176.71944201537772
47.7,60.415363941901845,179.64734503185383
47.85,57.477489632752295,182.49782219800863
48.0,54.65382319907039,185.2593260547972
48.15,51.95682037051882,187.9185772007807
48.3,49.40038763694972,190.46031510353487
48.45,47.00000319657672,192.86702941695853
48.6,44.772826914194404,195.11868013905354
48.75,42.73779049479085,197.1924165561096
48.9,40.91565923972956,199.06231550699724
49.05,39.32905803101385,200.69916153628154
49.2,38.002453333956694,202.0703061467454
49.35,36.962087970549966,203.13964028038598
49.5,36.23586966389338,203.8677253755883
49.65,35.853222718423844,204.2121165433471
49.8,35.844907175031956,204.12791291271083
49.95,36.2428122639844,203.5685361576411
50.1,37.079724544458415,202.48672523804478
50.25,38.389063210048924,200.83570417584346
50.4,40.20455822515201,198.5704516447144
50.55,42.55984481919208,195.64899512275093
50.7,45.487965793455494,192.03364567168845
50.85,49.02077034258097,187.69211311477335
51.0,53.188227837657706,182.5984603691382
51.15,58.01769545529939,176.73388890030762
51.3,63.53319099157929,170.08737240617108
51.45,69.75471257023833,162.6562019550166
51.6,76.69764330871705,154.44649917274342
51.75,84.37226603448936,145.47381158374745
51.9,92.78339147610917,135.7639160910304
52.05,101.93007670027639,125.3540285942744
52.2,111.80539121622539,114.29467074148911
52.35,122.3962035645028,102.65266843032015
52.5,133.68286729505064,90.51597054303508
52.65,145.63867413305258,78.00159140053083
52.8,158.2288694131863,65.26875324106373
52.95,171.40879991663226,52.54075192190093
53.1,185.12014861111194,40.14363501233887
53.25,199.28379500035078,28.562209226407763
53.4,213.7854755984218,18.500436674964057
53.55,228.4475935574609,10.814509743562029
53.7,242.9847849348949,6.024391779481194
53.85,256.95442287807464,3.651796783666525
54.0,269.71644158656744,2.5835982656037775
54.15,280.4188240475582,1.983005303644276
54.3,288.19004320308363,1.4897162969330053
54.45,292.79148024635134,1.0538127209742165
54.6,295.02200488899774,0.7434128533379405
54.75,295.980742826797,0.5714756281294078
54.9,296.3754996568856,0.49065816233993875
55.05,296.5361348909199,0.4557440720106366
55.2,296.5991605676931,0.4416239536880586
55.35,296.6189590132841,0.43695209267731244
55.5,296.6168861884327,0.43703322817411977
55.65,296.60124874083385,0.4400060459134662
55.8,296.5751831187301,0.44516834944977585
55.95,296.5397643154987,0.45228847924950183
56.1,296.49520906994246,0.4613339743001146
56.25,296.44132683575623,0.47236993185563336
56.4,296.37768835435895,0.48552135553559156
56.55,296.3037037094395,0.5009568579083493
56.7,296.2186281187881,0.5188889971204099
56.85,296.1215453506873,0.5395803574030561
57.0,296.0113597305448,0.5633483243933551
57.15,295.886781086731,0.5905715067646213
57.3,295.74628544972256,0.6217040747744979
57.45,295.58807475779,0.6572912511737139
57.6,295.41003896330466,0.6979846713469665
57.75,295.2097013221799,0.744565303277392
57.9,294.9841572532099,0.7979701075820822
58.05,294.72999097606174,0.8593290281948122
58.2,294.44318365932736,0.9300082316687035
58.35,294.1190202536931,1.0116578098723519
58.5,293.75197439710774,1.1062754886336204
58.65,293.3355645677005,1.2162945194146477
58.8,292.8622133558526,1.3446707911484361
58.95,292.3230969119062,1.4949980817611008
59.1,291.708004128992,1.67165834555918
59.25,291.00521941466945,1.8799926140491217
59.4,290.2014377708815,2.126468400321014
59.55,289.2817427736431,2.418858771060709
59.7,288.22977058515227,2.7664783030684865
59.85,287.02806726394743,3.1803979248611243
60.0,285.65852577764707,3.673494914201614
60.15,284.10316056598367,4.260412548242166
60.3,282.3452672759222,4.9573801055427875
60.45,280.3707750136049,5.781673801575161
60.6,278.1696119338982,6.750604540307103
60.75,275.7370337026101,7.880213998130676
60.9,273.0747683432396,9.183608428197603
61.05,270.19151051699384,10.66924739701334
61.2,267.10265084389573,12.339620114224404
61.35,263.82916820020904,14.190676371434476
61.5,260.3958114604136,16.21224493245058
61.65,256.82886922984477,18.389410344880478
61.8,253.15404229121185,20.70449006986737
61.95,249.39474727204052,23.139003482079374
62.1,245.5711267728023,25.67529493696395
62.25,241.69961247622092,28.297652900887815
62.4,237.7931370912695,30.99272436240904
62.55,233.86146544211803,33.7496598186665
62.7,229.91173033545644,36.55990914285797
62.85,225.94895930248853,39.4169253395313
63.0,221.97652163624994,42.31583980821799
63.15,217.99652370239815,45.25314530770481
63.3,214.0101305861834,48.226411131273075
63.45,210.0178308972234,51.23401348774682
63.6,206.0196721146131,54.274906283107505
63.75,202.01549501825588,57.348374919943204
63.9,198.00513695534127,60.45380288116864
64.05,193.9886232277513,63.59045563180657
64.2,189.9663002155707,66.75733059725633
64.35,185.93891220443894,69.95305749802374
64.5,181.9076049771827,73.17588702193906
64.65,177.8738641133287,76.42375053110685
64.8,173.83941678053296,79.69436217025984
64.95,169.80612642611263,82.98533436932709
65.1,165.77589863877358,86.2942796295422
65.25,161.7506115083854,89.61888806037662
65.4,157.73207402551623,92.95697447357576
65.55,153.7220081957924,96.30649847492028
65.7,149.72204916596897,99.66556555377095
65.85,145.73375823453338,103.03241312008913
66.0,141.75864163311942,106.40539054445537
66.15,137.7981747253882,109.78293289214353
66.3,133.85382692797356,113.16353398370346
66.45,129.92708657259612,116.54571968001758
66.6,126.0194858244472,119.92802118929887
66.75,122.13262508237415,123.3089491558349
66.9,118.26819698749641,126.68696836825491
67.05,114.42801068992912,130.06047234357936
67.2,110.61401696059653,133.42775711409038
67.35,106.82833455100885,136.78699371866622
67.5,103.07327829244277,140.136198774222
67.65,99.3513896827339,143.47320218874614
67.8,95.66547055347539,146.7956111996355
67.95,92.01862050049624,150.10076977688976
68.1,88.41427878432096,153.38571231798323
68.25,84.85627129603645,156.647110623255
68.4,81.34886341050066,159.8812127543752
68.55,77.89681963179193,163.08377208634457
68.7,74.50547055055608,166.24996519081796
68.85,71.1807879201534,169.37429655582807
69.0,67.92946852276562,172.45048793983855
69.15,64.75902680524621,175.47135092952618
69.3,61.67789684727747,178.42863969494476
69.45,58.69554303979441,181.31288213453857
69.6,55.822578241606195,184.11318799614426
69.75,53.07088751633963,186.81703280365312
69.9,50.45375417524605,189.41001770870386
70.05,47.98598348187772,191.87560926242318
70.2,45.684018167369224,194.19486231157777
70.35,43.56603762328766,196.34613804173827
70.5,41.65203342920477,198.30483037266737
70.65,39.963851713657675,200.04312509300277
70.8,38.52519175549795,201.52982449601132
70.95,37.361562263173305,202.73026467150422
71.1,36.50018923181008,203.6063751314949
71.25,35.96988250834397,204.11691707121238
71.4,35.80086584986572,204.2179366808328
71.55,36.024581684750416,203.86344817177917
71.7,36.67347080026737,203.0063454821361
71.85,37.7807215520697,201.59949850484068
72.0,39.37997575630536,199.59699338689867
72.15,41.504964657691815,196.95542294398365
72.3,44.18904862558309,193.63515885293972
72.45,47.46465490147959,189.60152399396324
72.6,51.362626605131645,184.825812341512
72.75,55.911508506567834,179.28614766610664
72.9,61.136805519295514,172.96817739830684
73.05,67.06027611654808,165.86564690519376
73.2,73.69930197960407,157.98091139997322
73.35,81.0663575431212,149.32548397868567
73.5,89.16858639142743,139.92073899313255
73.65,98.00748261968604,129.79891695868434
73.8,107.57865377643463,119.00467587461647
73.95,117.87160023814043,107.59754503814321
74.1,128.86944500854526,95.65586797646904
74.25,140.54852686812885,83.28326342526177
74.4,152.8776331219266,70.61916779485531
74.55,165.8165887637328,57.856355877594886
74.7,179.31338984295627,45.27236065276717
74.85,193.29888190012392,33.27711665227277
75.0,207.67599211330668,22.478128581462112
75.15,222.2981878517365,13.695991476711873
75.3,236.93150866973497,7.68471608585494
75.45,251.20469738991983,4.421928774771653
