Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
0.0,0.84,0.0001,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.081937884,0.084,1.8318000000000003e-05,1e-05,5.124e-06,1.5120000000000003e-05
10.0,0.8359341392630837,0.00013799154363856005,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08359710682591924,0.08359341392630837,2.528746354934718e-05,1.3799154363856005e-05,7.03646237768212e-06,2.076333160627511e-05
20.0,0.8358514955431371,0.00019052780438532906,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360687162459661,0.08358514955431372,3.491324170345649e-05,1.9052780438532908e-05,9.714429964519682e-06,2.8665531042844966e-05
30.0,0.8357699857590973,0.00026304900232619616,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360699835958517,0.08357699857590974,4.819899229115208e-05,2.6304900232619618e-05,1.3410756116614694e-05,3.9572722967059754e-05
40.0,0.8356579355196557,0.0003631401800928874,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360698762254926,0.08356579355196558,6.653244239648474e-05,3.631401800928874e-05,1.8511119365240158e-05,5.46229751761185e-05
50.0,0.8355021178694506,0.0005012533365834322,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360746040697588,0.08355021178694506,9.182445184910754e-05,5.012533365834323e-05,2.5546691682579758e-05,7.538368037482552e-05
60.0,0.8352880132535128,0.0006917708293807949,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360776087573905,0.08352880132535129,0.00012670189886607817,6.917708293807949e-05,3.5247500783713356e-05,0.00010400901870603942
70.0,0.8349927014703005,0.0009544671402041739,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360819464696521,0.08349927014703006,0.00017477176461921457,9.54467140204174e-05,4.861535884768663e-05,0.00014345515725546873
80.0,0.8345856913925298,0.0013164766429450232,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360878001986286,0.08345856913925298,0.00024097445505363293,0.00013164766429450234,6.702146672451771e-05,0.00019776826246578998
90.0,0.834025251673025,0.0018149449756086334,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360952330222109,0.08340252516730251,0.00033205599126773564,0.00018149449756086334,9.233630634333565e-05,0.0002724677892098429
100.0,0.8332542872929813,0.0025005526282248255,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08361046948777623,0.08332542872929814,0.00045718804899425936,0.0002500552628224826,0.00012709936808227417,0.0003750473156526123
110.0,0.8321952825214112,0.003442126462518945,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08361161725424833,0.08321952825214113,0.0006287652175079868,0.0003442126462518945,0.0001747358056409731,0.0005156138527110683
120.0,0.8307435685489644,0.004732537472215096,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.083612894774423,0.08307435685489645,0.000863397610898642,0.00047325374722150963,0.00023982302914553954,0.0007076745122327397
130.0,0.8287589831412462,0.0064959842514517715,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08361409460119826,0.08287589831412462,0.0011830851819566383,0.0006495984251451772,0.0003283999234668179,0.0009690489544922495
140.0,0.8260561229319905,0.008896498717762474,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0836147118922039,0.08260561229319906,0.001616490060896179,0.0008896498717762474,0.0004482894415463219,0.001322821302923573
150.0,0.8223938396893524,0.012146947870258001,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08361367266987643,0.08223938396893525,0.0022000884035484895,0.0012146947870258,0.0006093640810712007,0.0017981235179150186
160.0,0.8174657741431081,0.016516863054942838,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08360886250735754,0.08174657741431081,0.0029787718530809295,0.0016516863054942838,0.0008236201848610975,0.002430354643852419
170.0,0.8108955499152656,0.022335743358683567,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08359635055956995,0.08108955499152656,0.0040051324875875986,0.002233574335868357,0.0011048292485099631,0.0032601518808490714
180.0,0.8022432016182579,0.029985845201543793,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08356920740479645,0.08022432016182579,0.005336220048664251,0.0029985845201543795,0.001467412367920674,0.004330069282388874
190.0,0.7910309828971654,0.0398770912713915,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08351592579406962,0.07910309828971655,0.007026501478555148,0.003987709127139151,0.0019241848969128166,0.005677922646627984
200.0,0.7767994135584128,0.05239464854498291,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08341869902619378,0.07767994135584128,0.009115887224499289,0.005239464854498291,0.002482708068063854,0.007326023807401536
210.0,0.7591995921454845,0.067814540512561,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08325235902051516,0.07591995921454846,0.01161345029155285,0.0067814540512561,0.0031405710614188544,0.009267258869760556
220.0,0.7381155988249822,0.08619449243157286,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08298538340499063,0.07381155988249823,0.014480570393276361,0.008619449243157285,0.0038809114631892933,0.011451869891378244
230.0,0.7137880777287211,0.10726808546946956,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08258463366048338,0.07137880777287212,0.017620995051258973,0.010726808546946957,0.004670567512262463,0.013782002495200712
240.0,0.6868874217792752,0.1303900448372904,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08202434419776433,0.06868874217792752,0.020886430574444552,0.01303900448372904,0.005463360185162199,0.016121390710314685
250.0,0.6584819892124214,0.1545802439887344,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08129712974961795,0.06584819892124215,0.024101272300330687,0.015458024398873442,0.00620908669983324,0.018321895179835793
260.0,0.6298819819160763,0.17867836454742556,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.08042180014159282,0.06298819819160763,0.02709955567028346,0.017867836454742558,0.00686532322558599,0.020258330829598006
270.0,0.6024015036797725,0.20156268794167798,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07944300374722398,0.06024015036797725,0.029758600828244674,0.0201562687941678,0.007406721644410018,0.021855899934324644
280.0,0.5771283195059081,0.22234904854410772,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07842140655264951,0.05771283195059082,0.03201551117652758,0.022234904854410775,0.007827759896529908,0.02309830789139973
290.0,0.5547791908537126,0.2405004164140567,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07741941664856558,0.055477919085371266,0.03386350069538098,0.024050041641405673,0.008138902211508451,0.02401643275527084
300.0,0.5356741709038684,0.25582897657241954,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07648819042317598,0.05356741709038684,0.035335282765293276,0.025582897657241956,0.008359499470035578,0.024667375485350883
310.0,0.5197970492912906,0.26842332144473185,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07566134477608988,0.05197970492912906,0.03648393538090322,0.026842332144473187,0.008511064677324293,0.02511461708062906
320.0,0.5069044022200891,0.27854699403302,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07495393390250936,0.050690440222008915,0.03736777927962753,0.027854699403302003,0.008612998547531156,0.025415405550091936
330.0,0.4966246061829673,0.28654733858565107,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07436680400845963,0.04966246061829673,0.03804146308346874,0.02865473385856511,0.008680694009850456,0.025615162652017746
340.0,0.4885480375098455,0.29278689740960323,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07389078524683179,0.048854803750984555,0.03855173674021118,0.029278689740960324,0.008725468312421545,0.025747283544850466
350.0,0.4822718520936312,0.29760556131467353,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07351207968932685,0.04822718520936312,0.038936762532878484,0.029760556131467355,0.008755133900164132,0.02583482134474662
360.0,0.4774380831248065,0.3012989356047331,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07321496468501439,0.04774380831248065,0.03922654567638424,0.03012989356047331,0.008774946762022765,0.02589328552728029
370.0,0.47373896937367943,0.3041139886921501,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07298453302621975,0.047373896937367946,0.039444321163277424,0.03041139886921501,0.008788309502083418,0.025932716563524843
380.0,0.47092220925022754,0.3062508404911121,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07280727708045995,0.04709222092502276,0.03960784619014363,0.030625084049111212,0.008797439665717628,0.025959658029986444
390.0,0.46878602388296947,0.3078677026172056,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07267175166457346,0.04687860238829695,0.03973055453664381,0.03078677026172056,0.008803768647706161,0.02597833371454277
400.0,0.46717072860089454,0.30908812156183263,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0725686550524305,0.046717072860089456,0.03982259247520362,0.030908812156183265,0.008808212300067316,0.025991446131346182
410.0,0.46595188508233376,0.31000765591884544,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07249053301676506,0.04659518850823338,0.0398916088048028,0.031000765591884544,0.008811367751585834,0.026000757299761482
420.0,0.4650338854689677,0.31069951433221216,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07243149071169447,0.04650338854689677,0.03994334917792333,0.031069951433221218,0.00881363394415702,0.026007444425381374
430.0,0.46434325119333886,0.31121960620255523,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07238695836658499,0.04643432511933389,0.03998213810795224,0.031121960620255525,0.008815276150531513,0.026012290280256922
440.0,0.4638241919798754,0.31161023681686273,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07235343055656837,0.046382419197987544,0.04001121209947551,0.031161023681686273,0.008816474344558577,0.026015825934763016
450.0,0.46343437943777555,0.3119034715721694,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07232821409556628,0.04634343794377756,0.040033003362828945,0.03119034715721694,0.008817354299344708,0.026018422522656518
460.0,0.4631417685535983,0.3121235122771984,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07230926509224338,0.04631417685535983,0.040049336362524356,0.031212351227719842,0.008818003564476568,0.02602033838698004
470.0,0.4629222291700079,0.3122885571447839,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07229503779052586,0.046292222917000796,0.04006157654388762,0.03122885571447839,0.008818484216082674,0.02602175670319478
480.0,0.4627575429833658,0.31241234212483926,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722843584873584,0.04627575429833658,0.040070750765794944,0.031241234212483926,0.008818841238201527,0.02602281021108647
490.0,0.46263404715671574,0.3125051533625064,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07227634659882207,0.04626340471567158,0.040077626019728016,0.03125051533625064,0.008819106955303016,0.026023594294336767
500.0,0.46254141086848866,0.3125747663459117,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07227033438945686,0.04625414108684887,0.04008278088939155,0.03125747663459117,0.008819305179079097,0.026024179216954716
510.0,0.4624719219510287,0.3126269818228738,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722658230239315,0.04624719219510287,0.040086646389091395,0.03126269818228738,0.0088194532693798,0.026024616204727277
520.0,0.46241985757793574,0.3126660958024735,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07226244375803227,0.04624198575779358,0.04008954143781381,0.03126660958024735,0.00881956370091617,0.026024942068277226
530.0,0.4623808980727824,0.31269537040244083,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225991289557049,0.04623808980727824,0.04009170782246659,0.031269537040244086,0.008819646337582797,0.02602518591417875
540.0,0.46235178964554413,0.31271724025348546,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225802222620124,0.04623517896455442,0.04009332606666158,0.03127172402534855,0.00881970791673709,0.02602536762315863
550.0,0.46233007449233077,0.3127335549900668,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225661164610031,0.04623300744923308,0.040094533159172156,0.03127335549900668,0.008819753794263347,0.02602550299946562
560.0,0.46231393523836245,0.312745681545348,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225556288544238,0.04623139352383625,0.04009543030873609,0.0312745681545348,0.008819787892606045,0.02602560361752604
570.0,0.4623017827268809,0.3127548061146712,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225477476445784,0.04623017827268809,0.04009610538490488,0.03127548061146712,0.008819813369815962,0.026025678796178252
580.0,0.4622927825112196,0.31276154871375716,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225419487409161,0.04622927825112196,0.040096604339637826,0.031276154871375715,0.00881983180366147,0.02602573319113221
590.0,0.4622858540366303,0.312766700914652,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225375817433918,0.046228585403663036,0.040096985913792335,0.031276670091465196,0.008819844908239503,0.02602577186037886
600.0,0.4622806355817476,0.31277060104512383,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225342428311732,0.04622806355817476,0.04009727458855066,0.03127706010451239,0.00881985532678793,0.026025802603636513
610.0,0.4622766478278488,0.31277362658189367,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225315765729126,0.04622766478278488,0.04009749814683602,0.03127736265818937,0.008819864561139467,0.026025829852542686
620.0,0.46227363975496655,0.3127759296420072,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225295124760246,0.046227363975496656,0.04009766814724999,0.03127759296420072,0.008819872112824593,0.02602585213620372
630.0,0.4622713682124353,0.3127776774034224,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225279319060371,0.046227136821243534,0.04009779708671685,0.03127776774034224,0.008819878057654855,0.026025869678325802
640.0,0.4622696002130489,0.3127789930608395,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722526815060457,0.04622696002130489,0.04009789451059188,0.031277899306083955,0.008819881424713731,0.02602587961390937
650.0,0.4622682690788592,0.31277996554800924,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225260200507724,0.046226826907885925,0.04009796667443061,0.03127799655480092,0.00881988344986183,0.02602588558975622
660.0,0.4622672621976256,0.31278070002389746,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722525421540429,0.046226726219762565,0.04009802118592555,0.031278070002389746,0.008819884949966536,0.0260258900162947
670.0,0.46226654451895377,0.31278124054086826,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225249517875734,0.04622665445189538,0.04009806115621318,0.03127812405408683,0.00881988649856591,0.0260258945859322
680.0,0.46226604895579015,0.31278165057489304,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225245340191946,0.04622660489557902,0.04009809117176519,0.03127816505748931,0.008819888605624708,0.026025900803482747
690.0,0.4622656591887337,0.31278195946927395,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225242399601106,0.04622656591887337,0.040098113886438934,0.0312781959469274,0.00881988987926087,0.02602590456175339
700.0,0.4622653414564048,0.31278220017262964,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722524028424118,0.046226534145640485,0.04009813167427401,0.031278220017262964,0.008819890604421458,0.026025906701571518
710.0,0.46226504861551526,0.3127823931143866,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.072252390681501,0.046226504861551526,0.0400981461712228,0.03127823931143866,0.008819890457705048,0.026025906268637846
720.0,0.46226482974437916,0.31278254783924464,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225237892279242,0.04622648297443792,0.04009815769680863,0.031278254783924465,0.008819890644659215,0.02602590682030588
730.0,0.4622646693761875,0.31278266815720573,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225236854327548,0.046226466937618754,0.04009816659788716,0.03127826681572057,0.008819890977619841,0.026025907802812647
740.0,0.46226456930199,0.3127827525456025,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225235970429122,0.046226456930199,0.0400981727633081,0.03127827525456025,0.008819891447825615,0.026025909190305094
750.0,0.46226448339336484,0.31278283212592756,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225235030517649,0.046226448339336486,0.04009817852450217,0.03127828321259276,0.008819892052727334,0.026025910975260986
760.0,0.4622644177015284,0.3127828923061959,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234328861413,0.04622644177015284,0.04009818288577484,0.03127828923061959,0.008819892496314334,0.02602591228420623
770.0,0.4622643618608922,0.31278292663465357,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234159470197,0.04622643618608922,0.04009818548846789,0.03127829266346536,0.008819892398886774,0.026025911996715074
780.0,0.4622643183024692,0.31278296325214333,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722523377762381,0.046226431830246925,0.04009818816458278,0.03127829632521433,0.008819892600347079,0.0260259125911881
790.0,0.4622642777884469,0.31278299022194567,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233602357246,0.0462264277788447,0.040098190188363615,0.03127829902219457,0.008819892587846974,0.026025912554302547
800.0,0.46226423586475446,0.3127830057441418,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233735328232,0.04622642358647545,0.04009819146952446,0.031278300574414185,0.008819892225649606,0.02602591148552343
810.0,0.46226420562175446,0.3127830175527343,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233815740856,0.04622642056217545,0.04009819243384824,0.03127830175527343,0.008819891981600391,0.026025910765378205
820.0,0.4622641895720927,0.31278302395098057,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233855076685,0.046226418957209275,0.04009819295424001,0.03127830239509806,0.008819891855795117,0.026025910394149532
830.0,0.4622641941424726,0.31278302358417576,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233806944947,0.046226419414247266,0.04009819290157164,0.031278302358417574,0.008819891932653685,0.026025910620945305
840.0,0.46226420552557734,0.3127830193926492,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233770255693,0.04622642055255774,0.040098192555224677,0.03127830193926492,0.008819892031647488,0.026025910913058167
850.0,0.4622642223674976,0.3127830118965258,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233748824984,0.04622642223674976,0.040098191957810496,0.03127830118965258,0.008819892141610787,0.026025911237540025
860.0,0.46226424758292567,0.31278300064036235,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233717579248,0.04622642475829257,0.04009819106119975,0.03127830006403624,0.00881989230531256,0.026025911720594437
870.0,0.46226427083842464,0.3127829896792979,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233703476802,0.04622642708384247,0.04009819019622036,0.031278298967929795,0.008819892439940552,0.026025912117857368
880.0,0.46226428971298317,0.3127829801513639,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233708063672,0.04622642897129832,0.04009818945271947,0.031278298015136395,0.008819892531392802,0.026025912387716465
890.0,0.46226430626383663,0.3127829712332008,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233726379962,0.046226430626383666,0.04009818876378115,0.03127829712332008,0.008819892595703685,0.02602591257748629
900.0,0.46226431932583684,0.3127829634261119,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233760347065,0.04622643193258369,0.0400981881696005,0.03127829634261119,0.008819892624778274,0.026025912663280155
910.0,0.46226432773383536,0.3127829572314003,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233811886389,0.046226432773383536,0.04009818771037258,0.03127829572314003,0.008819892610521629,0.026025912621211365
920.0,0.462264330322684,0.3127829531503693,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233882919334,0.0462264330322684,0.0400981874262925,0.03127829531503693,0.008819892544838821,0.026025912427393244
930.0,0.46226432592723443,0.31278295168432213,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233975367289,0.046226432592723445,0.040098187357555354,0.03127829516843222,0.008819892419634918,0.026025912057939107
940.0,0.46226432603556405,0.31278294873470186,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234048862178,0.04622643260355641,0.040098187163260086,0.03127829487347019,0.008819892338528063,0.026025911818607403
950.0,0.4622643288985054,0.31278294501512194,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234107277302,0.04622643288985054,0.04009818690119157,0.0312782945015122,0.00881989228826712,0.02602591167029642
960.0,0.4622643297441482,0.312782942338061,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234164588522,0.046226432974414824,0.04009818672017511,0.0312782942338061,0.008819892228913686,0.026025911495155138
970.0,0.4622643283822539,0.31278294085041075,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234219458906,0.04622643283822539,0.04009818663104301,0.031278294085041076,0.008819892160980124,0.026025911294695447
980.0,0.4622643246225838,0.3127829406990631,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234270551503,0.04622643246225838,0.04009818664462753,0.03127829406990631,0.008819892084978803,0.026025911070429255
990.0,0.4622643182748994,0.3127829420309098,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234316529378,0.04622643182748994,0.04009818677176094,0.03127829420309098,0.00881989200142209,0.026025910823868462
1000.0,0.46226430914896194,0.3127829449928425,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722523435605558,0.0462264309148962,0.04009818702327551,0.03127829449928425,0.00881989191082234,0.02602591055652494
